-1,0.3,3.50551428334937
-1,0.4,4
-1,0.5,4
-1,0.6,4
-1,0.7,4
-1,0.8,4
-1,0.9,4
-1,1,4
-0.9,-1,4
-0.9,-0.9,4
-0.9,-0.8,3.87610004119715
-0.9,-0.7,3.02584091350465
-0.9,-0.6,2.31815993197297
-0.9,-0.5,1.75305709660209
-0.9,-0.4,1.33053240739203
-0.9,-0.3,1.05058586434277
-0.9,-0.2,0.913217467454318
-0.9,-0.1,0.918427216726677
-0.9,0,1.06621511215985
-0.9,0.1,1.35658115375382
-0.9,0.2,1.78952534150861
-0.9,0.3,2.3650476754242
-0.9,0.4,3.08314815550061
-0.9,0.5,3.94382678173782
-0.9,0.6,4
-0.9,0.7,4
-0.9,0.8,4
-0.9,0.9,4
-0.9,1,4
-0.8,-1,4
-0.8,-0.9,4
-0.8,-0.8,3.3790262515434
-0.8,-0.7,2.5044252384605
-0.8,-0.6,1.77240237153842
-0.8,-0.5,1.18295765077715
-0.8,-0.4,0.736091076176685
-0.8,-0.3,0.43180264773703
-0.8,-0.2,0.270092365458183
-0.8,-0.1,0.250960229340146
-0.8,0,0.374406239382917
-0.8,0.1,0.640430395586497
-0.8,0.2,1.04903269795089
-0.8,0.3,1.60021314647608
-0.8,0.4,2.29397174116209
-0.8,0.5,3.13030848200891
-0.8,0.6,4
-0.8,0.7,4
-0.8,0.8,4
-0.8,0.9,4
-0.8,1,4
-0.7,-1,4
-0.7,-0.9,4
-0.7,-0.8,3.16982791635694
-0.7,-0.7,2.27088501788365
-0.7,-0.6,1.51452026557117
-0.7,-0.5,0.900733659419502
-0.7,-0.4,0.42952519942864
-0.7,-0.3,0.100894885598588
-0.7,-0.2,-0.0851572820706556
-0.7,-0.1,-0.12863130357909
-0.7,0,-0.0295271789267157
-0.7,0.1,0.212155091886467
-0.7,0.2,0.596415508860459
-0.7,0.3,1.12325407199526
-0.7,0.4,1.79267078129087
-0.7,0.5,2.60466563674729
-0.7,0.6,3.55923863836452
-0.7,0.7,4
-0.7,0.8,4
-0.7,0.9,4
-0.7,1,4
-0.6,-1,4
-0.6,-0.9,4
-0.6,-0.8,3.17107271989388
-0.6,-0.7,2.24778793603019
-0.6,-0.6,1.46708129832732
-0.6,-0.5,0.828952806785249
-0.6,-0.4,0.33340246140399
-0.6,-0.3,-0.0195697378164593
-0.6,-0.2,-0.2299637908761
-0.6,-0.1,-0.297779697774931
-0.6,0,-0.223017458512954
-0.6,0.1,-0.00567707309016743
-0.6,0.2,0.354241458493428
-0.6,0.3,0.856738136237831
-0.6,0.4,1.50181296014304
-0.6,0.5,2.28946593020907
-0.6,0.6,3.2196970464359
-0.6,0.7,4
-0.6,0.8,4
-0.6,0.9,4
-0.6,1,4
-0.5,-1,4
-0.5,-0.9,4
-0.5,-0.8,3.31565265517616
-0.5,-0.7,2.36802598592208
-0.5,-0.6,1.56297746282881
-0.5,-0.5,0.900507085896343
-0.5,-0.4,0.380614855124687
-0.5,-0.3,0.00330077051384109
-0.5,-0.2,-0.231435167936196
-0.5,-0.1,-0.323592960225425
-0.5,0,-0.273172606353844
-0.5,0.1,-0.0801741063214549
-0.5,0.2,0.255402539871743
-0.5,0.3,0.73355733222575
-0.5,0.4,1.35429027074057
-0.5,0.5,2.11760135541619
-0.5,0.6,3.02349058625263
-0.5,0.7,4
-0.5,0.8,4
-0.5,0.9,4
-0.5,1,4
-0.4,-1,4
-0.4,-0.9,4
-0.4,-0.8,3.5467840239916
-0.4,-0.7,2.57481546934712
-0.4,-0.6,1.74542506086345
-0.4,-0.5,1.05861279854059
-0.4,-0.4,0.514378682378538
-0.4,-0.3,0.112722712377295
-0.4,-0.2,-0.146355111463139
-0.4,-0.1,-0.262854789142764
-0.4,0,-0.236776320661581
-0.4,0.1,-0.0681197060195886
-0.4,0.2,0.243115054783212
-0.4,0.3,0.696927961746822
-0.4,0.4,1.29331901487124
-0.4,0.5,2.03228821415647
-0.4,0.6,2.91383555960251
-0.4,0.7,3.93796105120935
-0.4,0.8,4
-0.4,0.9,4
-0.4,1,4
-0.3,-1,4
-0.3,-0.9,4
-0.3,-0.8,3.81800743689385
-0.3,-0.7,2.82169699685898
-0.3,-0.6,1.96796470298491
-0.3,-0.5,1.25681055527165
-0.3,-0.4,0.688234553719203
-0.3,-0.3,0.262236698327563
-0.3,-0.2,-0.0211830109032685
-0.3,-0.1,-0.162024573973291
-0.3,0,-0.160287990882504
-0.3,0.1,-0.0159732616309092
-0.3,0.2,0.270919613781495
-0.3,0.3,0.700390635354708
-0.3,0.4,1.27243980308873
-0.3,0.5,1.98706711698356
-0.3,0.6,2.8442725770392
-0.3,0.7,3.84405618325565
-0.3,0.8,4
-0.3,0.9,4
-0.3,1,4
-0.2,-1,4
-0.2,-0.9,4
-0.2,-0.8,4
-0.2,-0.7,3.07253548777716
-0.2,-0.6,2.19446130851269
-0.2,-0.5,1.45896527540904
-0.2,-0.4,0.866047388466193
-0.2,-0.3,0.415707647684156
-0.2,-0.2,0.107946053062928
-0.2,-0.1,-0.0572373953974916
-0.2,0,-0.0798426976971021
-0.2,0.1,0.0401301461640962
-0.2,0.2,0.302681136186103
-0.2,0.3,0.707810272368919
-0.2,0.4,1.25551755471254
-0.2,0.5,1.94580298321698
-0.2,0.6,2.77866655788222
-0.2,0.7,3.75410827870827
-0.2,0.8,4
-0.2,0.9,4
-0.2,1,4
-0.0999999999999999,-1,4
-0.0999999999999999,-0.9,4
-0.0999999999999999,-0.8,4
-0.0999999999999999,-0.7,3.30152017018703
-0.0999999999999999,-0.6,2.39910410553217
-0.0999999999999999,-0.5,1.63926618703812
-0.0999999999999999,-0.4,1.02200641470488
-0.0999999999999999,-0.3,0.547324788532442
-0.0999999999999999,-0.2,0.215221308520817
-0.0999999999999999,-0.1,0.0256959746700003
-0.0999999999999999,0,-0.0212512130200072
-0.0999999999999999,0.1,0.0743797454507942
-0.0999999999999999,0.2,0.312588850082404
-0.0999999999999999,0.3,0.693376100874823
-0.0999999999999999,0.4,1.21674149782805
-0.0999999999999999,0.5,1.88268504094209
-0.0999999999999999,0.6,2.69120673021693
-0.0999999999999999,0.7,3.64230656565259
-0.0999999999999999,0.8,4
-0.0999999999999999,0.9,4
-0.0999999999999999,1,4
0,-1,4
0,-0.9,4
0,-0.8,4
0,-0.7,3.49316458093982
0,-0.6,2.56640663089456
0,-0.5,1.78222682701011
0,-0.4,1.14062516928647
0,-0.3,0.64160165772364
0,-0.2,0.285156292321618
0,-0.1,0.0712890730804044
0,0,0
0,0.1,0.0712890730804044
0,0.2,0.285156292321618
0,0.3,0.64160165772364
0,0.4,1.14062516928647
0,0.5,1.78222682701011
0,0.6,2.56640663089456
0,0.7,3.49316458093982
0,0.8,4
0,0.9,4
0,1,4
0.0999999999999999,-1,4
0.0999999999999999,-0.9,4
0.0999999999999999,-0.8,4
0.0999999999999999,-0.7,3.64230656565259
0.0999999999999999,-0.6,2.69120673021693
0.0999999999999999,-0.5,1.88268504094209
0.0999999999999999,-0.4,1.21674149782805
0.0999999999999999,-0.3,0.693376100874823
0.0999999999999999,-0.2,0.312588850082404
0.0999999999999999,-0.1,0.0743797454507942
0.0999999999999999,0,-0.0212512130200072
0.0999999999999999,0.1,0.0256959746700003
0.0999999999999999,0.2,0.215221308520817
0.0999999999999999,0.3,0.547324788532442
0.0999999999999999,0.4,1.02200641470488
0.0999999999999999,0.5,1.63926618703812
0.0999999999999999,0.6,2.39910410553217
0.0999999999999999,0.7,3.30152017018703
0.0999999999999999,0.8,4
0.0999999999999999,0.9,4
0.0999999999999999,1,4
0.2,-1,4
0.2,-0.9,4
0.2,-0.8,4
0.2,-0.7,3.75410827870827
0.2,-0.6,2.77866655788222
0.2,-0.5,1.94580298321698
0.2,-0.4,1.25551755471254
0.2,-0.3,0.707810272368919
0.2,-0.2,0.302681136186103
0.2,-0.1,0.0401301461640962
0.2,0,-0.0798426976971021
0.2,0.1,-0.0572373953974916
0.2,0.2,0.107946053062928
0.2,0.3,0.415707647684156
0.2,0.4,0.866047388466193
0.2,0.5,1.45896527540904
0.2,0.6,2.19446130851269
0.2,0.7,3.07253548777716
0.2,0.8,4
0.2,0.9,4
0.2,1,4
0.3,-1,4
0.3,-0.9,4
0.3,-0.8,4
0.3,-0.7,3.84405618325565
0.3,-0.6,2.8442725770392
0.3,-0.5,1.98706711698356
0.3,-0.4,1.27243980308873
0.3,-0.3,0.700390635354708
0.3,-0.2,0.270919613781495
0.3,-0.1,-0.0159732616309092
0.3,0,-0.160287990882504
0.3,0.1,-0.162024573973291
0.3,0.2,-0.0211830109032685
0.3,0.3,0.262236698327563
0.3,0.4,0.688234553719203
0.3,0.5,1.25681055527165
0.3,0.6,1.96796470298491
0.3,0.7,2.82169699685898
0.3,0.8,3.81800743689385
0.3,0.9,4
0.3,1,4
0.4,-1,4
0.4,-0.9,4
0.4,-0.8,4
0.4,-0.7,3.93796105120935
0.4,-0.6,2.91383555960251
0.4,-0.5,2.03228821415647
0.4,-0.4,1.29331901487124
0.4,-0.3,0.696927961746822
0.4,-0.2,0.243115054783212
0.4,-0.1,-0.0681197060195886
0.4,0,-0.236776320661581
0.4,0.1,-0.262854789142764
0.4,0.2,-0.146355111463139
0.4,0.3,0.112722712377295
0.4,0.4,0.514378682378538
0.4,0.5,1.05861279854059
0.4,0.6,1.74542506086345
0.4,0.7,2.57481546934712
0.4,0.8,3.5467840239916
0.4,0.9,4
0.4,1,4
0.5,-1,4
0.5,-0.9,4
0.5,-0.8,4
0.5,-0.7,4
0.5,-0.6,3.02349058625263
0.5,-0.5,2.11760135541619
0.5,-0.4,1.35429027074057
0.5,-0.3,0.73355733222575
0.5,-0.2,0.255402539871743
0.5,-0.1,-0.0801741063214549
0.5,0,-0.273172606353844
0.5,0.1,-0.323592960225425
0.5,0.2,-0.231435167936196
0.5,0.3,0.00330077051384109
0.5,0.4,0.380614855124687
0.5,0.5,0.900507085896343
0.5,0.6,1.56297746282881
0.5,0.7,2.36802598592208
0.5,0.8,3.31565265517616
0.5,0.9,4
0.5,1,4
0.6,-1,4
0.6,-0.9,4
0.6,-0.8,4
0.6,-0.7,4
0.6,-0.6,3.2196970464359
0.6,-0.5,2.28946593020907
0.6,-0.4,1.50181296014304
0.6,-0.3,0.856738136237831
0.6,-0.2,0.354241458493428
0.6,-0.1,-0.00567707309016743
0.6,0,-0.223017458512954
0.6,0.1,-0.297779697774931
0.6,0.2,-0.2299637908761
0.6,0.3,-0.0195697378164593
0.6,0.4,0.33340246140399
0.6,0.5,0.828952806785249
0.6,0.6,1.46708129832732
0.6,0.7,2.24778793603019
0.6,0.8,3.17107271989388
0.6,0.9,4
0.6,1,4
0.7,-1,4
0.7,-0.9,4
0.7,-0.8,4
0.7,-0.7,4
0.7,-0.6,3.55923863836452
0.7,-0.5,2.60466563674729
0.7,-0.4,1.79267078129087
0.7,-0.3,1.12325407199526
0.7,-0.2,0.596415508860459
0.7,-0.1,0.212155091886467
0.7,0,-0.0295271789267157
0.7,0.1,-0.12863130357909
0.7,0.2,-0.0851572820706556
0.7,0.3,0.100894885598588
0.7,0.4,0.42952519942864
0.7,0.5,0.900733659419502
0.7,0.6,1.51452026557117
0.7,0.7,2.27088501788365
0.7,0.8,3.16982791635694
0.7,0.9,4
0.7,1,4
0.8,-1,4
0.8,-0.9,4
0.8,-0.8,4
0.8,-0.7,4
0.8,-0.6,4
0.8,-0.5,3.13030848200891
0.8,-0.4,2.29397174116209
0.8,-0.3,1.60021314647608
0.8,-0.2,1.04903269795089
0.8,-0.1,0.640430395586497
0.8,0,0.374406239382917
0.8,0.1,0.250960229340146
0.8,0.2,0.270092365458183
0.8,0.3,0.43180264773703
0.8,0.4,0.736091076176685
0.8,0.5,1.18295765077715
0.8,0.6,1.77240237153842
0.8,0.7,2.5044252384605
0.8,0.8,3.3790262515434
0.8,0.9,4
0.8,1,4
0.9,-1,4
0.9,-0.9,4
0.9,-0.8,4
0.9,-0.7,4
0.9,-0.6,4
0.9,-0.5,3.94382678173782
0.9,-0.4,3.08314815550061
0.9,-0.3,2.3650476754242
0.9,-0.2,1.78952534150861
0.9,-0.1,1.35658115375382
0.9,0,1.06621511215985
0.9,0.1,0.918427216726677
0.9,0.2,0.913217467454318
0.9,0.3,1.05058586434277
0.9,0.4,1.33053240739203
0.9,0.5,1.75305709660209
0.9,0.6,2.31815993197297
0.9,0.7,3.02584091350465
0.9,0.8,3.87610004119715
0.9,0.9,4
0.9,1,4
1,-1,4
1,-0.9,4
1,-0.8,4
1,-0.7,4
1,-0.6,4
1,-0.5,4
1,-0.4,4
1,-0.3,3.50551428334937
1,-0.2,2.90565006404338
1,-0.1,2.4483639908982
1,0,2.13365606391383
1,0.1,1.96152628309026
1,0.2,1.9319746484275
1,0.3,2.04500115992556
1,0.4,2.30060581758442
1,0.5,2.69878862140409
1,0.6,3.23954957138457
1,0.7,3.92288866752586
1,0.8,4
1,0.9,4
1,1,4
1.1,-1,4
1.1,-0.9,4
1.1,-0.8,4
1.1,-0.7,4
1.1,-0.6,4
1.1,-0.5,4
1.1,-0.4,4
1.1,-0.3,4
1.1,-0.2,4
1.1,-0.1,4
1.1,0,3.67481002792047
1.1,0.1,3.4783383617065
1.1,0.2,3.42444484165335
1.1,0.3,3.51312946776101
1.1,0.4,3.74439224002947
1.1,0.5,4
1.1,0.6,4
1.1,0.7,4
1.1,0.8,4
1.1,0.9,4
1.1,1,4
1.2,-1,4
1.2,-0.9,4
1.2,-0.8,4
1.2,-0.7,4
1.2,-0.6,4
1.2,-0.5,4
1.2,-0.4,4
1.2,-0.3,4
1.2,-0.2,4
1.2,-0.1,4
1.2,0,4
1.2,0.1,4
1.2,0.2,4
1.2,0.3,4
1.2,0.4,4
1.2,0.5,4
1.2,0.6,4
1.2,0.7,4
1.2,0.8,4
1.2,0.9,4
1.2,1,4
1.3,-1,4
1.3,-0.9,4
1.3,-0.8,4
1.3,-0.7,4
1.3,-0.6,4
1.3,-0.5,4
1.3,-0.4,4
1.3,-0.3,4
1.3,-0.2,4
1.3,-0.1,4
1.3,0,4
1.3,0.1,4
1.3,0.2,4
1.3,0.3,4
1.3,0.4,4
1.3,0.5,4
1.3,0.6,4
1.3,0.7,4
1.3,0.8,4
1.3,0.9,4
1.3,1,4
1.4,-1,4
1.4,-0.9,4
1.4,-0.8,4
1.4,-0.7,4
1.4,-0.6,4
1.4,-0.5,4
1.4,-0.4,4
1.4,-0.3,4
1.4,-0.2,4
1.4,-0.1,4
1.4,0,4
1.4,0.1,4
1.4,0.2,4
1.4,0.3,4
1.4,0.4,4
1.4,0.5,4
1.4,0.6,4
1.4,0.7,4
1.4,0.8,4
1.4,0.9,4
1.4,1,4
1.5,-1,4
1.5,-0.9,4
1.5,-0.8,4
1.5,-0.7,4
1.5,-0.6,4
1.5,-0.5,4
1.5,-0.4,4
1.5,-0.3,4
1.5,-0.2,4
1.5,-0.1,4
1.5,0,4
1.5,0.1,4
1.5,0.2,4
1.5,0.3,4
1.5,0.4,4
1.5,0.5,4
1.5,0.6,4
1.5,0.7,4
1.5,0.8,4
1.5,0.9,4
1.5,1,4
